Data from FLMS025871_11-03-07-540.txt Node
Date: Fri Nov 20 11:03:07 GMT 2020
User: phr20zw
Spectrometer: FLMS02587
Trigger mode: 0
Integration Time (sec): 2.000000E-2
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
339.619	-13.03
340	-13.03
340.381	-13.03
340.762	-102.39
341.143	-94.94
341.524	-104.87
341.904	-50.26
342.285	-47.78
342.666	-35.37
343.046	-20.48
343.427	-124.73
343.807	-32.89
344.188	-82.53
344.568	-15.51
344.949	21.72
345.329	-20.48
345.71	53.99
346.09	29.16
346.47	133.41
346.85	135.9
347.23	160.72
347.611	103.63
347.991	116.04
348.371	252.55
348.751	232.7
349.131	200.43
349.511	277.38
349.891	212.84
350.27	262.48
350.65	312.12
351.03	230.22
351.41	279.86
351.79	331.98
352.169	307.16
352.549	312.12
352.928	299.71
353.308	334.46
353.687	331.98
354.067	329.5
354.446	376.66
354.826	334.46
355.205	336.95
355.584	356.8
355.964	329.5
356.343	349.36
356.722	341.91
357.101	289.79
357.48	364.25
357.859	314.61
358.238	359.28
358.617	302.2
358.996	324.54
359.375	361.77
359.754	361.77
360.133	349.36
360.512	307.16
360.891	341.91
361.269	312.12
361.648	331.98
362.027	349.36
362.405	309.64
362.784	361.77
363.162	247.59
363.541	327.02
363.919	369.21
364.298	274.89
364.676	307.16
365.054	344.39
365.433	230.22
365.811	364.25
366.189	287.3
366.567	289.79
366.945	277.38
367.323	349.36
367.701	361.77
368.079	329.5
368.457	274.89
368.835	235.18
369.213	339.43
369.591	322.05
369.969	255.04
370.346	351.84
370.724	302.2
371.102	379.14
371.479	287.3
371.857	336.95
372.235	312.12
372.612	252.55
372.99	299.71
373.367	334.46
373.744	324.54
374.122	272.41
374.499	252.55
374.876	299.71
375.254	341.91
375.631	376.66
376.008	351.84
376.385	346.87
376.762	324.54
377.139	346.87
377.516	369.21
377.893	336.95
378.27	359.28
378.647	361.77
379.024	349.36
379.4	304.68
379.777	284.82
380.154	324.54
380.53	292.27
380.907	314.61
381.284	327.02
381.66	336.95
382.037	267.45
382.413	312.12
382.79	297.23
383.166	304.68
383.542	299.71
383.919	354.32
384.295	361.77
384.671	344.39
385.047	361.77
385.423	314.61
385.799	336.95
386.176	351.84
386.552	317.09
386.928	292.27
387.303	376.66
387.679	324.54
388.055	297.23
388.431	324.54
388.807	277.38
389.183	289.79
389.558	351.84
389.934	354.32
390.309	351.84
390.685	304.68
391.061	379.14
391.436	312.12
391.811	322.05
392.187	262.48
392.562	406.44
392.938	284.82
393.313	346.87
393.688	336.95
394.063	341.91
394.438	349.36
394.814	341.91
395.189	413.89
395.564	334.46
395.939	341.91
396.314	314.61
396.689	361.77
397.063	312.12
397.438	317.09
397.813	336.95
398.188	302.2
398.563	322.05
398.937	327.02
399.312	304.68
399.686	329.5
400.061	366.73
400.435	331.98
400.81	334.46
401.184	346.87
401.559	294.75
401.933	309.64
402.307	297.23
402.682	386.59
403.056	264.96
403.43	307.16
403.804	374.18
404.178	379.14
404.552	379.14
404.926	376.66
405.3	329.5
405.674	421.34
406.048	364.25
406.422	359.28
406.796	374.18
407.169	379.14
407.543	317.09
407.917	322.05
408.291	369.21
408.664	287.3
409.038	294.75
409.411	349.36
409.785	327.02
410.158	334.46
410.531	379.14
410.905	391.55
411.278	334.46
411.651	319.57
412.025	371.7
412.398	334.46
412.771	406.44
413.144	381.62
413.517	339.43
413.89	411.41
414.263	302.2
414.636	230.22
415.009	346.87
415.382	364.25
415.755	287.3
416.127	346.87
416.5	279.86
416.873	418.86
417.245	336.95
417.618	339.43
417.991	339.43
418.363	369.21
418.736	389.07
419.108	413.89
419.48	359.28
419.853	349.36
420.225	329.5
420.597	408.93
420.97	356.8
421.342	389.07
421.714	344.39
422.086	304.68
422.458	369.21
422.83	339.43
423.202	314.61
423.574	336.95
423.946	446.16
424.318	389.07
424.69	364.25
425.061	366.73
425.433	289.79
425.805	349.36
426.177	408.93
426.548	366.73
426.92	359.28
427.291	384.11
427.663	359.28
428.034	418.86
428.406	384.11
428.777	389.07
429.148	297.23
429.519	399
429.891	413.89
430.262	361.77
430.633	418.86
431.004	443.68
431.375	309.64
431.746	346.87
432.117	356.8
432.488	384.11
432.859	401.48
433.23	428.78
433.601	389.07
433.971	413.89
434.342	456.09
434.713	356.8
435.083	518.14
435.454	572.75
435.825	475.94
436.195	438.71
436.566	389.07
436.936	448.64
437.306	475.94
437.677	473.46
438.047	374.18
438.417	523.1
438.788	428.78
439.158	458.57
439.528	421.34
439.898	426.3
440.268	480.91
440.638	503.25
441.008	503.25
441.378	535.51
441.748	483.39
442.118	515.66
442.487	515.66
442.857	495.8
443.227	552.89
443.597	629.83
443.966	637.28
444.336	597.57
444.705	622.39
445.075	634.8
445.444	684.44
445.814	642.24
446.183	711.74
446.552	679.48
446.922	701.81
447.291	791.17
447.66	664.58
448.029	744.01
448.398	788.69
448.768	833.37
449.137	818.47
449.506	930.17
449.875	875.56
450.243	977.33
450.612	925.2
450.981	917.76
451.35	1017.04
451.719	1049.31
452.087	1041.86
452.456	1168.45
452.825	1190.79
453.193	1180.86
453.562	1220.57
453.93	1421.63
454.299	1364.54
454.667	1515.95
455.035	1530.84
455.404	1381.91
455.772	1555.66
456.14	1642.53
456.508	1766.64
456.877	1888.26
457.245	1863.44
457.613	1895.71
457.981	1965.21
458.349	2146.4
458.717	2101.72
459.085	2337.52
459.452	2414.47
