Wvlgth nm,Global tilt W*m-2*nm-1
786.766,1.64E-02
787.088,1.95E-02
787.411,1.59E-02
787.733,1.40E-02
788.056,2.22E-02
788.378,2.07E-02
788.7,1.82E-02
789.022,1.90E-02
789.345,1.81E-02
789.667,1.88E-02
789.989,1.75E-02
790.311,1.58E-02
790.633,1.81E-02
790.955,1.92E-02
791.276,2.34E-02
791.598,1.79E-02
791.92,1.40E-02
792.242,1.90E-02
792.563,1.93E-02
792.885,1.97E-02
793.206,2.20E-02
793.528,2.08E-02
793.849,1.73E-02
794.171,1.89E-02
794.492,2.15E-02
794.813,2.35E-02
795.134,2.05E-02
795.456,2.15E-02
795.777,1.71E-02
796.098,1.89E-02
796.419,2.05E-02
796.74,2.40E-02
797.061,1.90E-02
797.381,1.88E-02
797.702,1.88E-02
798.023,2.08E-02
798.344,2.03E-02
798.664,2.29E-02
798.985,1.92E-02
799.305,1.98E-02
799.626,1.51E-02
799.946,1.97E-02
800.267,1.59E-02
800.587,1.98E-02
800.907,2.05E-02
801.227,2.27E-02
801.548,2.24E-02
801.868,2.04E-02
802.188,1.53E-02
802.508,1.80E-02
802.828,2.48E-02
803.147,1.94E-02
803.467,2.31E-02
803.787,2.12E-02
804.107,1.97E-02
804.426,2.04E-02
804.746,1.89E-02
805.066,1.92E-02
805.385,2.62E-02
805.705,1.99E-02
806.024,2.05E-02
806.343,2.11E-02
806.663,2.32E-02
806.982,1.79E-02
807.301,2.28E-02
807.62,2.16E-02
807.939,1.86E-02
808.258,2.21E-02
808.577,1.95E-02
808.896,2.10E-02
809.215,2.01E-02
809.534,2.08E-02
809.852,2.23E-02
810.171,2.37E-02
810.49,1.97E-02
810.808,2.34E-02
811.127,2.25E-02
811.445,2.66E-02
811.764,2.09E-02
812.082,2.15E-02
812.401,2.08E-02
812.719,2.47E-02
813.037,2.43E-02
813.355,2.61E-02
813.673,2.20E-02
813.991,2.58E-02
814.309,2.88E-02
814.627,2.50E-02
814.945,1.99E-02
815.263,2.56E-02
815.581,1.80E-02
815.899,2.38E-02
816.216,2.52E-02
816.534,2.45E-02
816.851,2.42E-02
817.169,2.81E-02
817.486,2.02E-02
817.804,2.24E-02
818.121,2.63E-02
818.438,2.10E-02
818.756,2.34E-02
819.073,2.36E-02
819.39,2.41E-02
819.707,2.30E-02
820.024,2.09E-02
820.341,2.15E-02
820.658,2.81E-02
820.975,2.29E-02
821.292,2.69E-02
821.608,2.67E-02
821.925,2.95E-02
822.242,2.56E-02
822.558,2.42E-02
822.875,3.14E-02
823.191,2.80E-02
823.508,3.19E-02
823.824,2.70E-02
824.141,3.44E-02
824.457,3.13E-02
824.773,2.94E-02
825.089,2.64E-02
825.405,2.75E-02
825.721,2.83E-02
826.037,2.15E-02
826.353,2.84E-02
826.669,3.17E-02
826.985,2.93E-02
827.301,3.20E-02
827.617,2.67E-02
827.932,3.43E-02
828.248,3.00E-02
828.563,2.40E-02
828.879,2.42E-02
829.194,2.78E-02
829.51,2.75E-02
829.825,2.24E-02
830.14,3.27E-02
830.456,3.03E-02
830.771,3.57E-02
831.086,3.27E-02
831.401,2.67E-02
831.716,3.42E-02
832.031,3.39E-02
832.346,3.15E-02
832.661,3.44E-02
832.976,3.13E-02
833.29,2.27E-02
833.605,2.78E-02
833.92,3.18E-02
834.234,3.41E-02
834.549,2.31E-02
834.863,3.02E-02
835.178,3.10E-02
835.492,3.09E-02
835.806,3.84E-02
836.121,2.76E-02
836.435,3.48E-02
836.749,2.76E-02
837.063,3.31E-02
837.377,3.64E-02
837.691,3.24E-02
838.005,3.16E-02
838.319,3.10E-02
838.633,2.84E-02
838.946,3.43E-02
839.26,3.19E-02
839.574,3.29E-02
839.887,2.96E-02
840.201,3.44E-02
840.514,3.87E-02
840.828,3.39E-02
841.141,3.45E-02
841.455,3.27E-02
841.768,2.76E-02
842.081,3.56E-02
842.394,3.53E-02
842.707,3.71E-02
843.02,3.10E-02
843.333,3.62E-02
843.646,3.59E-02
843.959,3.58E-02
844.272,3.45E-02
844.585,2.89E-02
844.898,3.79E-02
845.21,3.68E-02
845.523,3.45E-02
845.835,3.19E-02
846.148,3.80E-02
846.46,3.72E-02
846.773,4.34E-02
847.085,3.16E-02
847.397,3.93E-02
847.71,4.05E-02
848.022,3.81E-02
848.334,3.25E-02
848.646,3.76E-02
848.958,3.79E-02
849.27,3.02E-02
849.582,4.16E-02
849.894,4.42E-02
850.205,3.45E-02
850.517,4.13E-02
850.829,2.73E-02
851.141,3.73E-02
851.452,2.97E-02
851.764,2.53E-02
852.075,4.13E-02
852.386,2.54E-02
852.698,3.56E-02
853.009,3.88E-02
853.32,3.61E-02
853.632,3.44E-02
853.943,3.59E-02
854.254,4.33E-02
854.565,4.68E-02
854.876,3.72E-02
855.187,4.06E-02
855.497,4.33E-02
855.808,3.59E-02
856.119,4.17E-02
856.43,4.30E-02
856.74,4.08E-02
857.051,4.65E-02
857.361,4.67E-02
857.672,4.68E-02
857.982,3.42E-02
858.293,4.37E-02
858.603,4.33E-02
858.913,3.64E-02
859.223,4.24E-02
859.533,3.43E-02
859.844,4.22E-02
860.154,4.74E-02
860.464,4.04E-02
860.773,4.36E-02
861.083,4.74E-02
861.393,3.88E-02
861.703,4.81E-02
862.013,4.16E-02
862.322,4.64E-02
862.632,4.41E-02
862.941,4.80E-02
863.251,4.71E-02
863.56,4.16E-02
863.869,4.63E-02
864.179,4.68E-02
864.488,4.17E-02
864.797,3.48E-02
865.106,4.37E-02
865.415,4.18E-02
865.724,5.25E-02
866.033,4.61E-02
866.342,4.46E-02
866.651,4.52E-02
866.96,3.48E-02
867.269,4.14E-02
867.577,5.32E-02
867.886,4.61E-02
868.195,4.84E-02
868.503,5.69E-02
868.812,4.01E-02
869.12,5.74E-02
869.428,4.86E-02
869.737,4.57E-02
870.045,5.38E-02
870.353,5.33E-02
870.661,4.51E-02
870.969,5.59E-02
871.277,4.76E-02
871.585,3.92E-02
871.893,5.37E-02
872.201,5.34E-02
872.509,5.09E-02
872.817,4.52E-02
873.124,4.56E-02
873.432,4.53E-02
873.739,3.77E-02
874.047,4.90E-02
874.354,5.41E-02
874.662,5.16E-02
874.969,4.90E-02
875.276,4.94E-02
875.584,4.68E-02
875.891,6.19E-02
876.198,5.40E-02
876.505,4.95E-02
876.812,6.29E-02
877.119,5.87E-02
877.426,4.95E-02
877.733,4.72E-02
878.04,5.70E-02
878.346,4.96E-02
878.653,5.35E-02
878.96,5.03E-02
879.266,5.83E-02
879.573,5.35E-02
879.879,5.15E-02
880.185,5.31E-02
880.492,5.97E-02
880.798,6.05E-02
881.104,6.10E-02
881.411,4.85E-02
881.717,5.44E-02
882.023,6.07E-02
882.329,6.19E-02
882.635,5.30E-02
882.941,6.11E-02
883.246,6.20E-02
883.552,7.85E-02
883.858,6.46E-02
884.164,6.07E-02
884.469,6.42E-02
884.775,6.42E-02
885.08,6.38E-02
885.386,7.27E-02
885.691,7.19E-02
885.996,6.87E-02
886.302,6.65E-02
886.607,7.01E-02
886.912,5.46E-02
887.217,5.55E-02
887.522,7.57E-02
887.827,6.74E-02
888.132,6.00E-02
888.437,7.39E-02
888.742,5.62E-02
889.046,7.06E-02
889.351,5.52E-02
889.656,7.82E-02
889.96,7.68E-02
890.265,6.30E-02
890.569,8.68E-02
890.874,7.16E-02
891.178,7.39E-02
891.483,5.76E-02
891.787,5.65E-02
892.091,7.54E-02
892.395,7.35E-02
892.699,6.67E-02
893.003,7.20E-02
893.307,7.10E-02
893.611,6.47E-02
893.915,7.15E-02
894.219,6.71E-02
894.523,6.61E-02
894.826,9.30E-02
895.13,7.39E-02
895.433,6.80E-02
895.737,7.09E-02
896.04,7.53E-02
896.344,6.64E-02
896.647,6.98E-02
896.95,7.28E-02
897.254,7.28E-02
897.557,7.88E-02
897.86,7.33E-02
898.163,7.58E-02
898.466,6.36E-02
898.769,8.03E-02
899.072,5.33E-02
899.375,7.21E-02
899.677,6.70E-02
899.98,7.46E-02
900.283,6.44E-02
900.585,7.92E-02
900.888,8.64E-02
901.191,7.15E-02
901.493,6.21E-02
901.795,7.03E-02
902.098,7.49E-02
902.4,7.02E-02
902.702,7.22E-02
903.004,7.59E-02
903.306,6.16E-02
903.608,6.90E-02
903.91,7.69E-02
904.212,7.63E-02
904.514,6.66E-02
904.816,8.69E-02
905.118,8.42E-02
905.42,6.86E-02
905.721,6.84E-02
906.023,7.81E-02
906.324,7.26E-02
906.626,9.00E-02
906.927,7.25E-02
907.228,8.83E-02
907.53,8.94E-02
907.831,5.73E-02
908.132,8.10E-02
908.433,8.71E-02
908.734,7.25E-02
909.035,7.96E-02
909.336,6.03E-02
909.637,8.39E-02
909.938,7.46E-02
910.239,8.94E-02
910.54,7.95E-02
910.84,8.11E-02
911.141,7.16E-02
911.441,7.49E-02
911.742,9.36E-02
912.042,7.30E-02
912.343,9.29E-02
912.643,7.97E-02
912.943,7.83E-02
913.244,8.89E-02
913.544,7.55E-02
913.844,8.56E-02
914.144,8.79E-02
914.444,9.57E-02
914.744,8.94E-02
915.044,1.01E-01
915.343,9.90E-02
915.643,9.37E-02
915.943,9.29E-02
916.243,9.12E-02
916.542,1.03E-01
916.842,7.08E-02
917.141,8.26E-02
917.441,9.02E-02
917.74,9.85E-02
918.039,1.05E-01
918.338,9.99E-02
918.638,7.62E-02
918.937,1.05E-01
919.236,8.68E-02
919.535,1.02E-01
919.834,1.01E-01
920.133,1.06E-01
920.431,8.29E-02
920.73,1.21E-01
921.029,1.05E-01
921.328,1.11E-01
921.626,9.87E-02
921.925,1.26E-01
922.223,7.90E-02
922.522,9.43E-02
922.82,1.16E-01
923.118,1.07E-01
923.417,1.10E-01
923.715,1.07E-01
924.013,1.03E-01
924.311,1.05E-01
924.609,1.12E-01
924.907,1.28E-01
925.205,1.29E-01
925.503,1.12E-01
925.801,1.07E-01
926.098,1.19E-01
926.396,1.07E-01
926.694,1.16E-01
926.991,1.04E-01
927.289,9.85E-02
927.586,1.02E-01
927.884,1.26E-01
928.181,1.09E-01
928.478,1.38E-01
928.775,1.34E-01
929.073,1.18E-01
929.37,1.23E-01
929.667,1.29E-01
929.964,1.27E-01
930.261,1.47E-01
930.557,1.63E-01
930.854,1.30E-01
931.151,1.17E-01
931.448,1.28E-01
931.744,1.65E-01
932.041,1.55E-01
932.337,1.39E-01
932.634,1.35E-01
932.93,1.40E-01
933.227,1.37E-01
933.523,1.25E-01
933.819,1.30E-01
934.115,1.12E-01
934.412,1.58E-01
934.708,1.32E-01
935.004,1.60E-01
935.3,1.71E-01
935.595,1.70E-01
935.891,1.33E-01
936.187,1.63E-01
936.483,1.29E-01
936.778,1.38E-01
937.074,1.36E-01
937.369,1.39E-01
937.665,1.63E-01
937.96,1.45E-01
938.256,1.37E-01
938.551,1.40E-01
938.846,1.68E-01
939.141,1.51E-01
939.437,1.79E-01
939.732,1.56E-01
940.027,1.39E-01
940.322,1.72E-01
940.617,1.85E-01
940.911,1.79E-01
941.206,1.70E-01
941.501,1.56E-01
941.796,1.36E-01
942.09,1.41E-01
942.385,1.83E-01
942.679,1.87E-01
942.974,1.44E-01
943.268,1.71E-01
943.562,1.86E-01
943.857,2.10E-01
944.151,1.48E-01
944.445,1.86E-01
944.739,1.79E-01
945.033,1.94E-01
945.327,2.04E-01
945.621,1.84E-01
945.915,1.78E-01
946.208,1.37E-01
946.502,2.34E-01
946.796,1.95E-01
947.089,1.74E-01
947.383,2.19E-01
947.676,2.12E-01
947.97,2.56E-01
948.263,2.13E-01
948.557,1.76E-01
948.85,1.95E-01
949.143,2.07E-01
949.436,2.23E-01
949.729,2.08E-01
950.022,1.78E-01
950.315,2.28E-01
950.608,2.04E-01
950.901,2.33E-01
951.194,2.30E-01
951.487,2.24E-01
951.779,2.29E-01
952.072,2.21E-01
952.364,2.69E-01
952.657,2.60E-01
952.949,2.87E-01
953.242,2.27E-01
953.534,2.45E-01
953.826,2.17E-01
954.118,1.89E-01
954.411,2.55E-01
954.703,3.03E-01
954.995,1.78E-01
955.287,2.29E-01
955.579,2.52E-01
955.87,2.69E-01
956.162,2.11E-01
956.454,2.43E-01
956.746,3.38E-01
957.037,2.54E-01
957.329,2.98E-01
957.62,2.71E-01
957.912,2.93E-01
958.203,3.02E-01
958.494,2.32E-01
958.786,2.64E-01
959.077,2.80E-01
959.368,2.84E-01
959.659,2.60E-01
959.95,3.24E-01
960.241,2.88E-01
960.532,3.40E-01
960.823,3.02E-01
961.114,2.45E-01
961.404,3.40E-01
961.695,2.47E-01
961.986,3.05E-01
962.276,2.55E-01
962.567,2.70E-01
962.857,3.17E-01
963.147,2.70E-01
963.438,3.20E-01
963.728,3.00E-01
964.018,3.64E-01
964.308,2.64E-01
964.598,3.82E-01
964.888,3.53E-01
965.178,3.05E-01
965.468,3.61E-01
965.758,3.06E-01
966.048,2.94E-01
966.338,3.04E-01
966.627,2.96E-01
966.917,3.86E-01
967.206,2.63E-01
967.496,3.79E-01
967.785,4.01E-01
968.075,4.04E-01
968.364,3.29E-01
968.653,2.72E-01
968.942,2.79E-01
969.232,3.51E-01
969.521,4.04E-01
969.81,4.00E-01
970.099,4.54E-01
970.388,4.11E-01
970.676,4.81E-01
970.965,4.36E-01
971.254,3.97E-01
971.543,4.75E-01
971.831,3.28E-01
972.12,3.01E-01
972.408,4.31E-01
972.697,4.18E-01
972.985,4.46E-01
973.273,3.74E-01
973.561,3.24E-01
973.85,4.53E-01
974.138,4.42E-01
974.426,4.41E-01
974.714,5.12E-01
975.002,4.66E-01
975.29,4.25E-01
975.577,3.51E-01
975.865,4.56E-01
976.153,4.71E-01
976.441,4.75E-01
976.728,4.56E-01
977.016,5.08E-01
977.303,4.95E-01
977.59,4.44E-01
977.878,4.76E-01
978.165,5.04E-01
978.452,5.45E-01
978.74,4.85E-01
979.027,5.07E-01
979.314,4.89E-01
979.601,5.67E-01
979.888,4.68E-01
980.174,5.02E-01
980.461,5.02E-01
980.748,4.80E-01
981.035,5.22E-01
981.321,4.37E-01
981.608,5.78E-01
981.894,4.84E-01
982.181,5.43E-01
982.467,4.95E-01
982.754,4.99E-01
983.04,7.13E-01
983.326,6.39E-01
983.612,5.64E-01
983.898,6.66E-01
984.184,6.62E-01
984.47,6.20E-01
984.756,6.59E-01
985.042,6.20E-01
985.328,6.86E-01
985.614,6.33E-01
985.899,6.51E-01
986.185,6.33E-01
986.47,5.46E-01
986.756,6.74E-01
987.041,6.69E-01
987.327,6.13E-01
987.612,7.35E-01
987.897,6.21E-01
988.182,6.05E-01
988.468,6.23E-01
988.753,6.52E-01
989.038,6.90E-01
989.323,7.14E-01
989.607,8.63E-01
989.892,6.75E-01
990.177,8.69E-01
990.462,7.81E-01
990.746,6.61E-01
991.031,8.11E-01
991.315,7.15E-01
991.6,7.07E-01
991.884,7.26E-01
992.169,7.74E-01
992.453,8.61E-01
992.737,6.98E-01
993.021,7.93E-01
993.305,7.02E-01
993.59,7.59E-01
993.874,6.80E-01
994.157,7.53E-01
994.441,6.79E-01
994.725,7.49E-01
995.009,8.28E-01
995.293,9.01E-01
995.576,8.46E-01
995.86,7.99E-01
996.143,7.74E-01
996.427,6.50E-01
996.71,8.47E-01
996.993,1.04E+00
997.277,8.02E-01
997.56,1.03E+00
997.843,9.19E-01
998.126,7.79E-01
998.409,1.09E+00
998.692,9.60E-01
998.975,8.75E-01
999.258,9.36E-01
999.541,9.51E-01
999.823,8.77E-01
1000.106,1.08E+00
1000.388,8.36E-01
1000.671,1.04E+00
1000.954,9.63E-01
1001.236,1.09E+00
1001.518,1.29E+00
1001.801,1.25E+00
1002.083,1.24E+00
1002.365,1.09E+00
1002.647,1.04E+00
1002.929,1.14E+00
1003.211,1.17E+00
1003.493,1.28E+00
1003.775,1.15E+00
1004.057,1.04E+00
1004.338,1.34E+00
1004.62,1.20E+00
1004.902,1.45E+00
1005.183,1.18E+00
1005.465,1.31E+00
1005.746,1.30E+00
1006.028,1.28E+00
1006.309,1.45E+00
1006.59,1.14E+00
1006.871,9.53E-01
1007.153,1.44E+00
1007.434,1.38E+00
1007.715,1.35E+00
1007.996,1.35E+00
1008.277,1.55E+00
1008.557,1.20E+00
1008.838,1.48E+00
1009.119,1.68148
1009.4,1.29775
1009.68,1.40449
1009.961,1.65167
1010.241,1.49158
1010.522,1.86443
1010.802,1.40788
1011.082,1.67529
1011.362,1.77831
1011.643,1.38212
1011.923,1.51364
1012.203,1.72822
1012.483,1.47466
1012.763,2.082
1013.042,1.60541
1013.322,1.41751
1013.602,1.64722
1013.882,1.71334
1014.161,1.53964
1014.441,1.80885
1014.72,1.70581
1015,2.16347
1015.279,1.86764
1015.558,1.91066
1015.838,1.7263
1016.117,1.80746
1016.396,1.59533
1016.675,2.0397
1016.954,1.67463
1017.233,1.75177
1017.512,1.89806
1017.791,1.95316
1018.07,2.21817
1018.348,2.22271
1018.627,1.98801
1018.905,2.0552
1019.184,1.84931
1019.462,1.63105
1019.741,1.91343
1020.019,2.01961
1020.297,2.1855
1020.576,2.33332
1020.854,2.61464
1021.132,2.27484
1021.41,2.27484
1021.688,2.27484
