Wvlgth nm,Global tilt W*m-2*nm-1
541.826,0.44367
542.184,0.44209
542.541,0.43821
542.899,0.43446
543.257,0.44061
543.614,0.44081
543.972,0.43844
544.33,0.43867
544.687,0.43686
545.045,0.44357
545.402,0.44446
545.759,0.44788
546.117,0.44502
546.474,0.43953
546.831,0.44196
547.188,0.4418
547.546,0.44258
547.903,0.4438
548.26,0.44032
548.617,0.43903
548.974,0.44015
549.331,0.44337
549.687,0.44101
550.044,0.44143
550.401,0.43772
550.758,0.44346
551.114,0.44238
551.471,0.43926
551.828,0.43815
552.184,0.44095
552.541,0.44163
552.897,0.44724
553.254,0.43877
553.61,0.44193
553.966,0.44528
554.323,0.443
554.679,0.44606
555.035,0.44001
555.391,0.44545
555.747,0.44346
556.103,0.44167
556.459,0.44385
556.815,0.44427
557.171,0.45092
557.527,0.44776
557.883,0.44649
558.239,0.44906
558.594,0.44388
558.95,0.44949
559.306,0.45942
559.661,0.44988
560.017,0.45102
560.372,0.45633
560.728,0.45118
561.083,0.45138
561.438,0.45366
561.794,0.45323
562.149,0.45017
562.504,0.45313
562.859,0.44613
563.215,0.45659
563.57,0.44893
563.925,0.46323
564.28,0.4616
564.635,0.45574
564.99,0.4561
565.344,0.46027
565.699,0.45662
566.054,0.45811
566.409,0.45695
566.763,0.45911
567.118,0.45892
567.473,0.45989
567.827,0.46637
568.182,0.45992
568.536,0.46337
568.891,0.45985
569.245,0.45969
569.599,0.46392
569.953,0.46018
570.308,0.46453
570.662,0.45814
571.016,0.46573
571.37,0.46495
571.724,0.46534
572.078,0.46563
572.432,0.46586
572.786,0.4676
573.14,0.46611
573.494,0.46663
573.847,0.46444
574.201,0.46728
574.555,0.46737
574.908,0.46579
575.262,0.46599
575.615,0.46766
575.969,0.47328
576.322,0.46569
576.676,0.47297
577.029,0.4717
577.382,0.46903
577.736,0.4748
578.089,0.47688
578.442,0.47431
578.795,0.47187
579.148,0.46877
579.501,0.46962
579.854,0.47105
580.207,0.46704
580.56,0.478
580.913,0.4737
581.265,0.47965
581.618,0.47274
