Data from FLMS025871_11-01-21-474.txt Node
Date: Fri Nov 20 11:01:21 GMT 2020
User: phr20zw
Spectrometer: FLMS02587
Trigger mode: 0
Integration Time (sec): 2.000000E-2
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
339.619	-7.29
340	-7.29
340.381	-7.29
340.762	-44.52
341.143	-126.43
341.524	-101.61
341.904	-74.31
342.285	-99.13
342.666	-118.99
343.046	-56.93
343.427	-89.2
343.807	-94.16
344.188	-7.29
344.568	17.53
344.949	12.57
345.329	32.42
345.71	64.69
346.09	52.28
346.47	144.12
346.85	121.78
347.23	196.24
347.611	109.37
347.991	191.28
348.371	188.8
348.751	206.17
349.131	243.4
349.511	226.03
349.891	270.7
350.27	240.92
350.65	337.72
351.03	372.47
351.41	233.47
351.79	280.63
352.169	325.31
352.549	350.13
352.928	352.61
353.308	322.83
353.687	330.28
354.067	307.94
354.446	360.06
354.826	342.69
355.205	233.47
355.584	365.02
355.964	325.31
356.343	330.28
356.722	332.76
357.101	392.33
357.48	293.04
357.859	293.04
358.238	345.17
358.617	382.4
358.996	302.97
359.375	402.26
359.754	273.19
360.133	317.86
360.512	337.72
360.891	342.69
361.269	322.83
361.648	317.86
362.027	399.77
362.405	295.53
362.784	332.76
363.162	322.83
363.541	365.02
363.919	365.02
364.298	337.72
364.676	302.97
365.054	288.08
365.433	298.01
365.811	293.04
366.189	330.28
366.567	307.94
366.945	300.49
367.323	330.28
367.701	367.51
368.079	350.13
368.457	275.67
368.835	355.1
369.213	240.92
369.591	335.24
369.969	360.06
370.346	283.12
370.724	298.01
371.102	315.38
371.479	283.12
371.857	350.13
372.235	377.43
372.612	384.88
372.99	377.43
373.367	293.04
373.744	350.13
374.122	211.13
374.499	317.86
374.876	330.28
375.254	302.97
375.631	320.35
376.008	300.49
376.385	300.49
376.762	315.38
377.139	302.97
377.516	310.42
377.893	310.42
378.27	414.67
378.647	332.76
379.024	302.97
379.4	325.31
379.777	270.7
380.154	337.72
380.53	273.19
380.907	248.37
381.284	248.37
381.66	325.31
382.037	305.45
382.413	307.94
382.79	374.95
383.166	310.42
383.542	362.54
383.919	288.08
384.295	369.99
384.671	352.61
385.047	384.88
385.423	382.4
385.799	270.7
386.176	315.38
386.552	347.65
386.928	283.12
387.303	322.83
387.679	330.28
388.055	302.97
388.431	345.17
388.807	367.51
389.183	357.58
389.558	300.49
389.934	357.58
390.309	372.47
390.685	350.13
391.061	290.56
391.436	255.81
391.811	315.38
392.187	332.76
392.562	389.85
392.938	260.78
393.313	322.83
393.688	283.12
394.063	312.9
394.438	369.99
394.814	295.53
395.189	302.97
395.564	317.86
395.939	347.65
396.314	290.56
396.689	397.29
397.063	317.86
397.438	275.67
397.813	285.6
398.188	300.49
398.563	285.6
398.937	310.42
399.312	347.65
399.686	377.43
400.061	315.38
400.435	402.26
400.81	335.24
401.184	345.17
401.559	330.28
401.933	293.04
402.307	332.76
402.682	193.76
403.056	327.79
403.43	310.42
403.804	317.86
404.178	362.54
404.552	283.12
404.926	429.56
405.3	399.77
405.674	355.1
406.048	392.33
406.422	317.86
406.796	360.06
407.169	365.02
407.543	367.51
407.917	352.61
408.291	325.31
408.664	325.31
409.038	342.69
409.411	350.13
409.785	412.18
410.158	387.36
410.531	357.58
410.905	322.83
411.278	325.31
411.651	322.83
412.025	365.02
412.398	374.95
412.771	293.04
413.144	327.79
413.517	342.69
413.89	456.86
414.263	293.04
414.636	347.65
415.009	355.1
415.382	446.93
415.755	230.99
416.127	352.61
416.5	250.85
416.873	322.83
417.245	399.77
417.618	335.24
417.991	347.65
418.363	384.88
418.736	437.01
419.108	340.2
419.48	342.69
419.853	305.45
420.225	397.29
420.597	290.56
420.97	369.99
421.342	402.26
421.714	407.22
422.086	325.31
422.458	325.31
422.83	345.17
423.202	402.26
423.574	394.81
423.946	327.79
424.318	347.65
424.69	327.79
425.061	332.76
425.433	342.69
425.805	374.95
426.177	374.95
426.548	335.24
426.92	312.9
427.291	357.58
427.663	337.72
428.034	342.69
428.406	367.51
428.777	392.33
429.148	404.74
429.519	315.38
429.891	367.51
430.262	335.24
430.633	337.72
431.004	362.54
431.375	347.65
431.746	399.77
432.117	422.11
432.488	384.88
432.859	402.26
433.23	295.53
433.601	325.31
433.971	372.47
434.342	407.22
434.713	397.29
435.083	427.08
435.454	491.61
435.825	402.26
436.195	449.42
436.566	369.99
436.936	404.74
437.306	377.43
437.677	342.69
438.047	444.45
438.417	320.35
438.788	382.4
439.158	355.1
439.528	312.9
439.898	397.29
440.268	369.99
440.638	372.47
441.008	382.4
441.378	357.58
441.748	340.2
442.118	389.85
442.487	342.69
442.857	402.26
443.227	404.74
443.597	305.45
443.966	345.17
444.336	427.08
444.705	392.33
445.075	327.79
445.444	446.93
445.814	402.26
446.183	350.13
446.552	407.22
446.922	350.13
447.291	330.28
447.66	362.54
448.029	374.95
448.398	315.38
448.768	300.49
449.137	355.1
449.506	357.58
449.875	412.18
450.243	392.33
450.612	335.24
450.981	392.33
451.35	434.52
451.719	387.36
452.087	387.36
452.456	312.9
452.825	367.51
453.193	402.26
453.562	369.99
453.93	379.92
454.299	327.79
454.667	399.77
455.035	382.4
455.404	449.42
455.772	374.95
456.14	325.31
456.508	374.95
456.877	412.18
457.245	459.34
457.613	362.54
457.981	402.26
458.349	357.58
458.717	342.69
459.085	379.92
459.452	347.65
459.82	392.33
460.188	474.24
460.556	367.51
