Wvlgth nm,Global tilt W*m-2*nm-1
785.152,2.01E-02
785.475,2.11E-02
785.798,2.23E-02
786.12,1.81E-02
786.443,2.10E-02
786.766,1.83E-02
787.088,2.15E-02
787.411,2.00E-02
787.733,2.26E-02
788.056,2.12E-02
788.378,1.88E-02
788.7,1.74E-02
789.022,2.39E-02
789.345,2.02E-02
789.667,2.02E-02
789.989,2.22E-02
790.311,2.32E-02
790.633,2.30E-02
790.955,1.95E-02
791.276,2.16E-02
791.598,2.38E-02
791.92,2.40E-02
792.242,2.04E-02
792.563,1.78E-02
792.885,2.14E-02
793.206,1.87E-02
793.528,1.97E-02
793.849,2.13E-02
794.171,2.01E-02
794.492,1.95E-02
794.813,1.89E-02
795.134,1.88E-02
795.456,1.97E-02
795.777,2.11E-02
796.098,2.29E-02
796.419,2.27E-02
796.74,2.36E-02
797.061,1.96E-02
797.381,2.45E-02
797.702,2.32E-02
798.023,2.33E-02
798.344,2.38E-02
798.664,2.42E-02
798.985,2.13E-02
799.305,2.43E-02
799.626,2.28E-02
799.946,1.96E-02
800.267,1.89E-02
800.587,2.18E-02
800.907,2.10E-02
801.227,2.35E-02
801.548,2.13E-02
801.868,2.25E-02
802.188,2.78E-02
802.508,2.54E-02
802.828,1.71E-02
803.147,2.18E-02
803.467,2.07E-02
803.787,1.96E-02
804.107,2.20E-02
804.426,2.22E-02
804.746,2.29E-02
805.066,1.91E-02
805.385,2.16E-02
805.705,2.04E-02
806.024,2.62E-02
806.343,2.78E-02
806.663,2.47E-02
806.982,2.30E-02
807.301,2.55E-02
807.62,2.18E-02
807.939,2.76E-02
808.258,2.52E-02
808.577,2.59E-02
808.896,2.32E-02
809.215,2.59E-02
809.534,2.46E-02
809.852,2.76E-02
810.171,2.64E-02
810.49,2.03E-02
810.808,2.26E-02
811.127,2.59E-02
811.445,2.71E-02
811.764,2.66E-02
812.082,2.64E-02
812.401,2.15E-02
812.719,2.94E-02
813.037,2.69E-02
813.355,2.81E-02
813.673,2.34E-02
813.991,2.05E-02
814.309,2.83E-02
814.627,2.87E-02
814.945,2.87E-02
815.263,2.68E-02
815.581,3.11E-02
815.899,3.15E-02
816.216,2.39E-02
816.534,2.55E-02
816.851,2.77E-02
817.169,2.41E-02
817.486,2.63E-02
817.804,3.14E-02
818.121,2.51E-02
818.438,2.24E-02
818.756,2.64E-02
819.073,2.90E-02
819.39,2.34E-02
819.707,2.64E-02
820.024,2.97E-02
820.341,2.31E-02
820.658,2.74E-02
820.975,3.15E-02
821.292,2.51E-02
821.608,3.02E-02
821.925,2.86E-02
822.242,3.21E-02
822.558,2.72E-02
822.875,2.47E-02
823.191,2.92E-02
823.508,2.74E-02
823.824,3.08E-02
824.141,3.32E-02
824.457,2.94E-02
824.773,3.25E-02
825.089,2.59E-02
825.405,3.30E-02
825.721,2.81E-02
826.037,2.70E-02
826.353,3.26E-02
826.669,3.00E-02
826.985,3.01E-02
827.301,2.48E-02
827.617,3.23E-02
827.932,3.09E-02
828.248,3.12E-02
828.563,3.17E-02
828.879,2.76E-02
829.194,3.31E-02
829.51,3.37E-02
829.825,2.91E-02
830.14,2.98E-02
830.456,3.18E-02
830.771,2.84E-02
831.086,2.91E-02
831.401,3.58E-02
831.716,2.81E-02
832.031,3.09E-02
832.346,2.83E-02
832.661,2.97E-02
832.976,3.64E-02
833.29,3.14E-02
833.605,3.41E-02
833.92,3.47E-02
834.234,3.68E-02
834.549,3.40E-02
834.863,3.07E-02
835.178,3.61E-02
835.492,3.73E-02
835.806,3.46E-02
836.121,3.63E-02
836.435,3.91E-02
836.749,3.57E-02
837.063,3.42E-02
837.377,3.32E-02
837.691,3.15E-02
838.005,3.21E-02
838.319,3.40E-02
838.633,3.74E-02
838.946,2.83E-02
839.26,2.89E-02
839.574,3.34E-02
839.887,3.22E-02
840.201,3.77E-02
840.514,4.01E-02
840.828,3.86E-02
841.141,4.19E-02
841.455,3.13E-02
841.768,4.43E-02
842.081,3.52E-02
842.394,3.24E-02
842.707,3.23E-02
843.02,4.38E-02
843.333,3.99E-02
843.646,3.35E-02
843.959,3.75E-02
844.272,3.89E-02
844.585,4.40E-02
844.898,3.74E-02
845.21,4.28E-02
845.523,4.15E-02
845.835,3.51E-02
846.148,3.58E-02
846.46,3.57E-02
846.773,3.73E-02
847.085,3.92E-02
847.397,4.21E-02
847.71,4.31E-02
848.022,3.96E-02
848.334,3.13E-02
848.646,4.25E-02
848.958,4.37E-02
849.27,4.31E-02
849.582,4.14E-02
849.894,3.89E-02
850.205,4.56E-02
850.517,3.73E-02
850.829,3.88E-02
851.141,3.95E-02
851.452,4.10E-02
851.764,4.84E-02
852.075,4.10E-02
852.386,4.17E-02
852.698,4.60E-02
853.009,4.81E-02
853.32,3.97E-02
853.632,4.54E-02
853.943,4.25E-02
854.254,4.16E-02
854.565,3.93E-02
854.876,4.98E-02
855.187,3.76E-02
855.497,4.00E-02
855.808,3.84E-02
856.119,4.49E-02
856.43,4.10E-02
856.74,4.74E-02
857.051,4.88E-02
857.361,5.22E-02
857.672,4.86E-02
857.982,4.04E-02
858.293,4.84E-02
858.603,4.57E-02
858.913,4.52E-02
859.223,4.51E-02
859.533,4.00E-02
859.844,4.93E-02
860.154,4.69E-02
860.464,5.58E-02
860.773,4.69E-02
861.083,4.74E-02
861.393,4.55E-02
861.703,4.69E-02
862.013,3.98E-02
862.322,4.70E-02
862.632,6.18E-02
862.941,4.65E-02
863.251,4.59E-02
863.56,4.88E-02
863.869,4.32E-02
864.179,4.52E-02
864.488,4.80E-02
864.797,4.82E-02
865.106,4.88E-02
865.415,5.30E-02
865.724,4.48E-02
866.033,4.54E-02
866.342,5.11E-02
866.651,5.14E-02
866.96,4.40E-02
867.269,5.36E-02
867.577,5.12E-02
867.886,5.51E-02
868.195,4.71E-02
868.503,5.36E-02
868.812,5.25E-02
869.12,5.98E-02
869.428,5.27E-02
869.737,5.39E-02
870.045,4.46E-02
870.353,4.88E-02
870.661,5.48E-02
870.969,5.03E-02
871.277,4.55E-02
871.585,5.43E-02
871.893,4.52E-02
872.201,5.85E-02
872.509,5.35E-02
872.817,5.49E-02
873.124,5.79E-02
873.432,5.62E-02
873.739,5.69E-02
874.047,5.27E-02
874.354,5.12E-02
874.662,6.86E-02
874.969,5.86E-02
875.276,6.32E-02
875.584,5.39E-02
875.891,6.19E-02
876.198,4.16E-02
876.505,5.33E-02
876.812,4.73E-02
877.119,5.95E-02
877.426,6.69E-02
877.733,5.89E-02
878.04,6.80E-02
878.346,6.21E-02
878.653,5.00E-02
878.96,5.39E-02
879.266,6.36E-02
879.573,5.92E-02
879.879,5.28E-02
880.185,6.62E-02
880.492,5.60E-02
880.798,5.69E-02
881.104,5.32E-02
881.411,7.85E-02
881.717,5.23E-02
882.023,7.08E-02
882.329,5.44E-02
882.635,5.26E-02
882.941,6.07E-02
883.246,6.98E-02
883.552,6.38E-02
883.858,6.99E-02
884.164,7.39E-02
884.469,6.95E-02
884.775,6.20E-02
885.08,6.38E-02
885.386,7.36E-02
885.691,7.01E-02
885.996,7.51E-02
886.302,6.02E-02
886.607,6.61E-02
886.912,6.83E-02
887.217,7.66E-02
887.522,8.35E-02
887.827,6.65E-02
888.132,7.30E-02
888.437,6.88E-02
888.742,7.76E-02
889.046,5.89E-02
889.351,7.07E-02
889.656,6.03E-02
889.96,8.58E-02
890.265,8.20E-02
890.569,8.02E-02
890.874,6.35E-02
891.178,8.21E-02
891.483,7.59E-02
891.787,8.70E-02
892.091,6.82E-02
892.395,6.09E-02
892.699,7.88E-02
893.003,7.45E-02
893.307,7.69E-02
893.611,8.08E-02
893.915,7.01E-02
894.219,6.47E-02
894.523,6.66E-02
894.826,8.18E-02
895.13,8.23E-02
895.433,6.75E-02
895.737,7.59E-02
896.04,7.59E-02
896.344,6.59E-02
896.647,7.63E-02
896.95,6.38E-02
897.254,7.13E-02
897.557,6.53E-02
897.86,8.23E-02
898.163,8.23E-02
898.466,7.63E-02
898.769,8.69E-02
899.072,6.61E-02
899.375,7.57E-02
899.677,6.96E-02
899.98,7.52E-02
900.283,6.90E-02
900.585,7.16E-02
900.888,7.00E-02
901.191,7.00E-02
901.493,8.13E-02
901.795,7.81E-02
902.098,8.90E-02
902.4,7.24E-02
902.702,8.12E-02
903.004,7.02E-02
903.306,8.06E-02
903.608,7.32E-02
903.91,7.43E-02
904.212,7.47E-02
904.514,8.21E-02
904.816,8.53E-02
905.118,6.98E-02
905.42,8.04E-02
905.721,7.98E-02
906.023,9.49E-02
906.324,7.75E-02
906.626,9.49E-02
906.927,7.42E-02
907.228,7.58E-02
907.53,7.51E-02
907.831,6.89E-02
908.132,8.38E-02
908.433,9.15E-02
908.734,9.65E-02
909.035,8.30E-02
909.336,7.78E-02
909.637,9.70E-02
909.938,9.35E-02
910.239,9.52E-02
910.54,8.36E-02
910.84,7.07E-02
911.141,7.40E-02
911.441,9.08E-02
911.742,9.42E-02
912.042,7.89E-02
912.343,8.40E-02
912.643,1.08E-01
912.943,8.79E-02
913.244,9.92E-02
913.544,9.31E-02
913.844,8.38E-02
914.144,7.81E-02
914.444,9.02E-02
914.744,9.99E-02
915.044,8.80E-02
915.343,1.08E-01
915.643,9.88E-02
915.943,9.67E-02
916.243,9.96E-02
916.542,1.12E-01
916.842,8.38E-02
917.141,1.33E-01
917.441,8.11E-02
917.74,9.13E-02
918.039,9.81E-02
918.338,1.04E-01
918.638,1.28E-01
918.937,9.66E-02
919.236,1.05E-01
919.535,8.66E-02
919.834,1.08E-01
920.133,1.11E-01
920.431,1.05E-01
920.73,1.14E-01
921.029,1.21E-01
921.328,1.26E-01
921.626,1.17E-01
921.925,1.09E-01
922.223,1.05E-01
922.522,1.21E-01
922.82,9.44E-02
923.118,1.08E-01
923.417,1.14E-01
923.715,9.53E-02
924.013,1.40E-01
924.311,1.16E-01
924.609,1.03E-01
924.907,1.20E-01
925.205,1.46E-01
925.503,1.05E-01
925.801,1.15E-01
926.098,1.14E-01
926.396,1.32E-01
926.694,1.14E-01
926.991,1.06E-01
927.289,1.15E-01
927.586,1.16E-01
927.884,1.19E-01
928.181,1.28E-01
928.478,1.34E-01
928.775,8.94E-02
929.073,1.30E-01
929.37,1.22E-01
929.667,1.56E-01
929.964,1.36E-01
930.261,1.21E-01
930.557,1.39E-01
930.854,1.34E-01
931.151,1.18E-01
931.448,1.40E-01
931.744,1.29E-01
932.041,1.58E-01
932.337,1.37E-01
932.634,1.58E-01
932.93,1.34E-01
933.227,1.27E-01
933.523,1.51E-01
933.819,1.48E-01
934.115,1.49E-01
934.412,1.67E-01
934.708,1.60E-01
935.004,1.42E-01
935.3,1.64E-01
935.595,1.44E-01
935.891,1.55E-01
936.187,1.39E-01
936.483,1.46E-01
936.778,1.56E-01
937.074,1.88E-01
937.369,1.30E-01
937.665,1.53E-01
937.96,1.73E-01
938.256,1.56E-01
938.551,1.62E-01
938.846,1.88E-01
939.141,1.94E-01
939.437,1.88E-01
939.732,1.80E-01
940.027,1.65E-01
940.322,1.91E-01
940.617,1.68E-01
940.911,1.60E-01
941.206,1.90E-01
941.501,1.60E-01
941.796,2.06E-01
942.09,1.88E-01
942.385,1.62E-01
942.679,2.09E-01
942.974,2.12E-01
943.268,1.62E-01
943.562,2.14E-01
943.857,1.97E-01
944.151,1.99E-01
944.445,2.31E-01
944.739,1.94E-01
945.033,1.85E-01
945.327,2.04E-01
945.621,2.28E-01
945.915,1.95E-01
946.208,1.73E-01
946.502,1.99E-01
946.796,2.15E-01
947.089,2.45E-01
947.383,2.09E-01
947.676,2.55E-01
947.97,2.50E-01
948.263,2.21E-01
948.557,1.88E-01
948.85,2.38E-01
949.143,2.02E-01
949.436,2.42E-01
949.729,2.37E-01
950.022,2.21E-01
950.315,2.24E-01
950.608,2.71E-01
950.901,2.03E-01
951.194,2.14E-01
951.487,2.73E-01
951.779,2.27E-01
952.072,2.15E-01
952.364,2.90E-01
952.657,2.02E-01
952.949,2.81E-01
953.242,2.28E-01
953.534,2.61E-01
953.826,2.42E-01
954.118,2.29E-01
954.411,3.03E-01
954.703,3.11E-01
954.995,3.04E-01
955.287,2.54E-01
955.579,2.13E-01
955.87,3.06E-01
956.162,2.38E-01
956.454,2.87E-01
956.746,2.95E-01
957.037,3.32E-01
957.329,2.83E-01
957.62,2.75E-01
957.912,2.88E-01
958.203,2.92E-01
958.494,2.57E-01
958.786,2.94E-01
959.077,3.42E-01
959.368,2.70E-01
959.659,3.50E-01
959.95,3.02E-01
960.241,2.59E-01
960.532,2.74E-01
960.823,3.17E-01
961.114,2.67E-01
961.404,3.16E-01
961.695,2.90E-01
961.986,3.34E-01
962.276,3.30E-01
962.567,3.32E-01
962.857,2.84E-01
963.147,3.88E-01
963.438,3.36E-01
963.728,3.66E-01
964.018,3.32E-01
964.308,3.88E-01
964.598,3.31E-01
964.888,3.62E-01
965.178,4.27E-01
965.468,2.96E-01
965.758,3.18E-01
966.048,4.27E-01
966.338,4.20E-01
966.627,3.41E-01
966.917,4.14E-01
967.206,4.43E-01
967.496,4.02E-01
967.785,3.96E-01
968.075,3.99E-01
968.364,3.50E-01
968.653,3.88E-01
968.942,3.67E-01
969.232,4.29E-01
969.521,4.56E-01
969.81,4.50E-01
970.099,4.57E-01
970.388,4.20E-01
970.676,3.31E-01
970.965,4.88E-01
971.254,4.92E-01
971.543,4.37E-01
971.831,4.34E-01
972.12,5.09E-01
972.408,3.78E-01
972.697,3.56E-01
972.985,3.98E-01
973.273,4.90E-01
973.561,6.10E-01
973.85,4.85E-01
974.138,4.12E-01
974.426,5.10E-01
974.714,4.49E-01
975.002,4.82E-01
975.29,5.22E-01
975.577,5.47E-01
975.865,4.10E-01
976.153,4.77E-01
976.441,4.79E-01
976.728,5.00E-01
977.016,4.87E-01
977.303,5.37E-01
977.59,5.66E-01
977.878,5.08E-01
978.165,4.94E-01
978.452,5.31E-01
978.74,5.28E-01
979.027,5.21E-01
979.314,5.15E-01
979.601,5.56E-01
979.888,4.94E-01
980.174,6.26E-01
980.461,5.67E-01
980.748,6.02E-01
981.035,4.34E-01
981.321,5.47E-01
981.608,6.52E-01
981.894,5.82E-01
982.181,5.44E-01
982.467,5.64E-01
982.754,6.70E-01
983.04,5.89E-01
983.326,6.35E-01
983.612,6.40E-01
983.898,6.11E-01
984.184,6.79E-01
984.47,7.66E-01
984.756,6.42E-01
985.042,6.29E-01
985.328,6.60E-01
985.614,5.36E-01
985.899,7.77E-01
986.185,5.51E-01
986.47,6.15E-01
986.756,7.15E-01
987.041,7.34E-01
987.327,6.74E-01
987.612,5.84E-01
987.897,7.35E-01
988.182,7.06E-01
988.468,6.09E-01
988.753,7.44E-01
989.038,8.57E-01
989.323,8.38E-01
989.607,8.38E-01
989.892,8.84E-01
990.177,7.98E-01
990.462,9.06E-01
990.746,7.29E-01
991.031,7.70E-01
991.315,7.52E-01
991.6,7.67E-01
991.884,7.75E-01
992.169,7.80E-01
992.453,8.34E-01
992.737,8.65E-01
993.021,8.38E-01
993.305,8.53E-01
993.59,9.81E-01
993.874,7.49E-01
994.157,8.05E-01
994.441,7.79E-01
994.725,8.90E-01
995.009,9.47E-01
995.293,8.54E-01
995.576,8.28E-01
995.86,1.10E+00
996.143,1.08E+00
996.427,1.11E+00
996.71,1.05E+00
996.993,8.94E-01
997.277,1.02E+00
997.56,9.13E-01
997.843,1.07E+00
998.126,9.55E-01
998.409,8.07E-01
998.692,9.95E-01
998.975,1.13E+00
999.258,1.12E+00
999.541,1.10E+00
999.823,1.21E+00
1000.106,1.16E+00
1000.388,9.48E-01
1000.671,1.21E+00
1000.954,1.28E+00
1001.236,1.14E+00
1001.518,1.15E+00
1001.801,1.08E+00
1002.083,1.33E+00
1002.365,1.19E+00
1002.647,1.47E+00
1002.929,1.20E+00
1003.211,1.19E+00
1003.493,1.26E+00
1003.775,1.29E+00
1004.057,1.21E+00
1004.338,1.51E+00
1004.62,1.18E+00
1004.902,1.31E+00
1005.183,9.80E-01
1005.465,1.26E+00
1005.746,1.13E+00
1006.028,1.09E+00
1006.309,1.28E+00
1006.59,1.53E+00
1006.871,1.21E+00
1007.153,1.32E+00
1007.434,1.46E+00
1007.715,1.23E+00
1007.996,1.48E+00
1008.277,1.20E+00
1008.557,1.52E+00
1008.838,1.35E+00
1009.119,1.60981
1009.4,1.55011
1009.68,1.20411
1009.961,1.58829
1010.241,1.60056
1010.522,1.78823
1010.802,1.67513
1011.082,1.64221
1011.362,1.93885
1011.643,1.69446
1011.923,1.54936
1012.203,1.85762
1012.483,1.96005
1012.763,2.07082
1013.042,1.82064
1013.322,1.63494
1013.602,1.67243
1013.882,1.52892
1014.161,1.5653
1014.441,2.08265
1014.72,1.89505
1015,1.88714
1015.279,1.93248
1015.558,2.0271
1015.838,2.28212
1016.117,1.72897
1016.396,1.95889
1016.675,2.10863
1016.954,1.93903
1017.233,1.89197
1017.512,2.12432
1017.791,2.35104
1018.07,1.97381
1018.348,2.31094
1018.627,2.14996
1018.905,2.18852
1019.184,2.2326
1019.462,2.19675
1019.741,2.33045
1020.019,2.10916
1020.297,1.78434
1020.576,2.25538
1020.854,2.14685
1021.132,1.93326
1021.41,1.93326
1021.688,1.93326
